ID,RT,DT,CCS,m/z,35 2286 - Serum.d.DeMP, 36 2286 - Mitra.d.DeMP, 37 2286 - DBS.d.DeMP, 38 2182 - Serum.d.DeMP, 39 2182 - Mitra.d.DeMP, 40 2182 - DBS.d.DeMP, 41 2187 - Serum.d.DeMP, 42 2187 - Mitra.d.DeMP, 43 2187 - DBS.d.DeMP, 44 2854 - Serum.d.DeMP, 45 2854 - Mitra.d.DeMP, 46 2854 - DBS.d.DeMP, 47 2911 - Serum.d.DeMP, 48 2911 - Mitra.d.DeMP, 49 2911 - DBS.d.DeMP, 125 1777 - Serum.d.DeMP, 126 1777 - Mitra.d.DeMP, 127 1777 - DBS.d.DeMP, 128 1821 - Serum.d.DeMP, 129 1821 - Mitra.d.DeMP, 130 1821 - DBS.d.DeMP, 131 1673 - Serum.d.DeMP, 132 1673 - Mitra.d.DeMP, 133 1673 - DBS.d.DeMP, 134 1894 - Serum.d.DeMP, 135 1894 - Mitra.d.DeMP, 136 1894 - DBS.d.DeMP, 137 3330 - Serum.d.DeMP, 138 3330 - Mitra.d.DeMP, 139 3330 - DBS.d.DeMP, 80 2003 - Serum.d.DeMP, 81 2003 - Mitra.d.DeMP, 82 2003 - DBS.d.DeMP, 83 2095 - Serum.d.DeMP, 84 2095 - Mitra.d.DeMP, 85 2095 - DBS.d.DeMP, 86 2046 - Serum.d.DeMP, 87 2046 - Mitra.d.DeMP, 88 2046 - DBS.d.DeMP, 89 2889 - Serum.d.DeMP, 90 2889 - Mitra.d.DeMP, 91 2889 - DBS.d.DeMP, 92 3021 - Serum.d.DeMP, 93 3021 - Mitra.d.DeMP, 94 3021 - DBS.d.DeMP,Blank 1.d,Blank 2.d,Blank 3.d,Blank 4.d,Blank 5.d,Blank 6.d,Blank 7.d,Blank 8.d,Blank 9.d
763,1.448,23.072,174.56,315.1916,0.001,0.001,0.001,941,0.001,0.001,1198,0.001,0.001,997,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4377,0.001,0.001,6627,0.001,0.001,626,0.001,0.001,915,0.001,0.001,0.001,0.001,0.001,1023,0.001,0.001,3329,0.001,0.001,2921,0.001,0.001,876,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1376,10.82,24.469,185.2,315.1928,717,835,467,0.001,543,245,0.001,439,0.001,0.001,981,0.001,0.001,969,0.001,0.001,467,498,0.001,1341,516,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,242,0.001,0.001,1055,425,0.001,0.001,0.001,0.001,937,627,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1487,13.314,24.433,184.82,315.1928,258,198,239,136,0.001,268,0.001,0.001,255,0.001,0.001,0.001,236,191,246,231,302,345,351,271,347,208,262,301,353,315,233,236,284,279,240,341,353,0.001,286,328,208,278,348,195,240,193,256,231,375,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
2968,10.875,24.565,185.81,315.1928,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,571,531,0.001,0.001,0.001,0.001,0.001,178,0.001,0.001,507,0.001,0.001,0.001,0.001,101,278,0.001,208,0.001,0.001,0.001,0.001,0.001,480,0.001,0.001,0.001,0.001,0.001,464,328,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
2935,10.824,24.48,185.24,315.1929,0.001,0.001,0.001,0.001,463,219,0.001,299,346,0.001,415,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,440,0.001,0.001,272,187,0.001,242,0.001,0.001,151,0.001,0.001,88,0.001,0.001,0.001,221,0.001,0.001,143,226,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
4285,11.046,25.442,192.54,315.1936,0.001,93,97,0.001,117,0.001,0.001,0.001,0.001,0.001,102,0.001,0.001,165,81,0.001,167,0.001,0.001,117,169,0.001,0.001,118,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,207,0.001,0.001,0.001,0.001,0.001,207,107,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5497,10.939,25.059,189.52,315.1936,0.001,0.001,0.001,0.001,114,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,175,154,0.001,401,0.001,0.001,0.001,0.001,0.001,57,0.001,0.001,0.001,85,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
2737,8.651,23.366,176.71,315.2169,0.001,0.001,0.001,0.001,0.001,0.001,479,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,737,0.001,0.001,1341,0.001,0.001,359,0.001,0.001,0.001,0.001,0.001,194,0.001,0.001,0.001,0.001,0.001,407,0.001,0.001,453,0.001,0.001,219,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
642,9.144,23.687,179.23,315.217,571,0.001,0.001,949,0.001,0.001,1944,0.001,0.001,1115,0.001,0.001,830,0.001,0.001,661,0.001,0.001,3317,0.001,0.001,7175,0.001,0.001,1451,0.001,0.001,1440,0.001,0.001,1238,0.001,0.001,1379,0.001,0.001,2774,0.001,0.001,2306,0.001,0.001,1854,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3915,8.714,23.31,176.33,315.2171,0.001,0.001,0.001,196,0.001,0.001,0.001,0.001,0.001,272,0.001,0.001,0.001,0.001,0.001,96,0.001,0.001,256,0.001,0.001,403,0.001,0.001,0.001,0.001,0.001,329,0.001,0.001,0.001,0.001,0.001,181,0.001,0.001,209,0.001,0.001,228,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5116,10.495,24.205,183.22,315.2528,0.001,0.001,0.001,0.001,99,0.001,0.001,174,0.001,0.001,226,0.001,0.001,252,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,94,0.001,65,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,185,109,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1154,10.811,23.891,180.73,315.253,0.001,0.001,380,0.001,513,361,279,328,334,232,599,0.001,0.001,604,473,354,181,471,234,318,221,145,343,532,141,211,0.001,0.001,346,524,305,286,240,986,474,523,148,599,378,397,429,394,213,427,551,229,241,241,0.001,0.001,0.001,0.001,0.001,0.001
4061,12.132,24.039,181.85,315.2531,0.001,0.001,0.001,0.001,0.001,0.001,199,0.001,0.001,215,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,357,159,0.001,279,0.001,0.001,323,0.001,0.001,239,0.001,0.001,0.001,0.001,0.001,238,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
2285,12.902,23.93,181.03,315.2533,0.001,0.001,0.001,0.001,0.001,0.001,466,0.001,0.001,712,257,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,99,0.001,0.001,760,328,215,553,0.001,0.001,1383,215,0.001,385,0.001,0.001,261,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3688,0.641,21.885,165.58,316.082,214,0.001,0.001,403,0.001,0.001,0.001,0.001,0.001,185,0.001,0.001,204,0.001,0.001,212,0.001,0.001,138,0.001,0.001,225,0.001,0.001,130,0.001,0.001,133,0.001,0.001,85,0.001,0.001,0.001,0.001,0.001,99,0.001,0.001,251,0.001,0.001,163,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
515,6.023,23.086,174.67,316.1808,1575,0.001,0.001,2204,0.001,0.001,2234,0.001,0.001,2432,0.001,0.001,2493,0.001,0.001,2505,0.001,0.001,2579,0.001,0.001,2941,0.001,0.001,2375,0.001,0.001,2747,0.001,0.001,2829,0.001,0.001,2695,0.001,0.001,2809,0.001,0.001,2475,0.001,0.001,1784,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
4566,0.24,21.053,159.26,317.0305,0.001,0.001,0.001,113,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,347,0.001,0.001,147,0.001,0.001,308,0.001,0.001,0.001,0.001,0.001,160,0.001,0.001,0.001,0.001,0.001,123,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,200,0.001,0.001,188,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5291,5.318,19.744,149.27,317.0711,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,221,0.001,0.001,173,0.001,0.001,178,0.001,0.001,171,0.001,0.001,0.001,0.001,0.001,159,0.001,0.001,0.001,0.001,0.001,199,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
4103,1.572,22.56,170.65,317.0803,143,0.001,0.001,0.001,0.001,0.001,116,0.001,0.001,134,0.001,0.001,85,0.001,0.001,0.001,0.001,0.001,128,100,0.001,107,0.001,0.001,160,0.001,0.001,452,64,0.001,0.001,0.001,0.001,134,0.001,0.001,132,0.001,0.001,101,0.001,0.001,117,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
6017,2.48,22.833,172.66,317.1575,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,75,0.001,0.001,0.001,0.001,0.001,68,0.001,0.001,0.001,0.001,0.001,55,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,86,0.001,0.001,0.001,0.001,0.001,209,0.001,0.001,245,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3581,6.414,23.062,174.47,317.1761,184,0.001,0.001,0.001,0.001,0.001,147,0.001,0.001,170,0.001,0.001,168,0.001,0.001,0.001,0.001,0.001,336,0.001,0.001,485,0.001,0.001,98,0.001,0.001,177,0.001,0.001,173,0.001,0.001,0.001,0.001,0.001,250,0.001,0.001,294,0.001,0.001,105,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
4059,6.349,23.059,174.46,317.1769,0.001,0.001,0.001,0.001,0.001,0.001,156,0.001,0.001,172,0.001,0.001,163,0.001,0.001,0.001,0.001,0.001,400,0.001,0.001,475,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,222,0.001,0.001,140,0.001,0.001,285,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
138,6.023,23.086,174.65,317.1781,8346,0.001,0.001,10453,0.001,0.001,10437,0.001,0.001,11151,0.001,0.001,11233,0.001,0.001,11664,0.001,0.001,13167,0.001,0.001,14376,0.001,0.001,11628,0.001,0.001,13740,0.001,0.001,12654,0.001,0.001,12254,0.001,0.001,13755,0.001,0.001,12214,0.001,0.001,9186,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
2602,5.34,23.265,176.01,317.196,104,0.001,0.001,206,0.001,0.001,171,0.001,0.001,225,0.001,0.001,384,0.001,0.001,240,0.001,0.001,327,0.001,0.001,425,0.001,0.001,0.001,0.001,0.001,343,0.001,0.001,545,0.001,0.001,333,0.001,0.001,471,0.001,0.001,715,0.001,0.001,97,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
6161,13.87,24.473,185.32,317.2076,0.001,72,0.001,0.001,0.001,0.001,0.001,0.001,96,87,0.001,0.001,93,80,88,75,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,76,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5352,11.356,24.328,184.14,317.2083,0.001,0.001,0.001,0.001,168,81,0.001,0.001,0.001,0.001,247,0.001,0.001,137,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,204,0.001,0.001,0.001,0.001,0.001,152,0.001,0.001,0.001,0.001,0.001,73,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1060,11.158,24.139,182.65,317.2088,764,761,487,171,749,486,64,474,311,279,983,0.001,153,1048,696,0.001,467,343,0.001,990,454,0.001,622,406,0.001,0.001,200,0.001,0.001,0.001,0.001,196,0.001,178,429,280,0.001,1064,594,0.001,256,188,771,928,632,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3000,1.571,22.532,170.46,318.0762,243,92,0.001,122,0.001,0.001,0.001,0.001,104,192,64,0.001,149,0.001,0.001,256,0.001,0.001,224,123,0.001,165,0.001,0.001,245,0.001,0.001,678,0.001,0.001,0.001,0.001,0.001,160,0.001,90,215,0.001,0.001,156,0.001,0.001,147,0.001,165,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
2272,8.301,17.501,132.41,318.9779,235,135,216,0.001,145,171,0.001,152,169,137,0.001,0.001,238,0.001,196,280,190,214,350,242,148,103,121,200,0.001,129,176,0.001,0.001,265,0.001,130,138,0.001,0.001,185,0.001,134,147,209,175,0.001,0.001,164,200,0.001,129,0.001,0.001,0.001,52,0.001,0.001,0.001
6398,0.236,20.514,155.18,319.0091,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,97,0.001,0.001,70,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,105,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,55,0.001,0.001,0.001,0.001,0.001,153,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5790,0.242,21.293,161.08,319.0463,0.001,0.001,0.001,0.001,0.001,0.001,56,0.001,0.001,96,0.001,0.001,112,0.001,0.001,80,0.001,0.001,166,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,91,0.001,0.001,0.001,0.001,0.001,57,0.001,0.001,0.001,0.001,0.001,189,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
6319,13.405,22.326,168.71,319.1186,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,100,0.001,0.001,0.001,0.001,0.001,106,0.001,0.001,90,0.001,0.001,89,0.001,0.001,0.001,0.001,0.001,103,0.001,0.001,105,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1998,0.755,22.3,168.64,319.1196,145,178,0.001,537,709,0.001,295,0.001,0.001,137,253,0.001,0.001,0.001,0.001,206,70,0.001,498,360,0.001,300,291,111,213,0.001,0.001,501,258,0.001,0.001,0.001,0.001,231,168,0.001,290,162,0.001,297,262,0.001,243,214,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5121,4.099,23.518,178.09,319.1896,123,0.001,0.001,91,0.001,0.001,0.001,0.001,0.001,100,0.001,0.001,531,119,0.001,0.001,0.001,0.001,237,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
2107,11.767,24.142,182.64,319.2256,468,635,0.001,198,525,0.001,0.001,0.001,0.001,79,1118,0.001,0.001,962,497,0.001,0.001,0.001,88,83,0.001,0.001,0.001,0.001,0.001,0.001,76,0.001,0.001,0.001,0.001,0.001,0.001,0.001,78,0.001,74,642,232,0.001,0.001,0.001,413,0.001,320,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
2348,11.488,24.33,184,319.2257,0.001,0.001,309,150,0.001,222,146,0.001,269,0.001,212,0.001,143,217,92,0.001,326,294,0.001,0.001,166,180,0.001,283,118,188,0.001,0.001,158,0.001,93,136,107,128,334,182,0.001,0.001,173,0.001,258,166,0.001,0.001,342,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1513,11.666,24.191,183,319.2259,599,488,263,186,516,238,97,386,218,311,848,0.001,0.001,980,447,0.001,220,158,141,370,190,0.001,325,0.001,0.001,0.001,0.001,0.001,171,155,0.001,130,0.001,0.001,182,227,0.001,412,0.001,0.001,195,0.001,698,577,312,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
4498,11.17,24.328,184.04,319.2259,0.001,0.001,67,0.001,169,0.001,0.001,119,0.001,0.001,207,0.001,0.001,208,112,0.001,0.001,0.001,0.001,99,140,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,78,0.001,0.001,0.001,115,0.001,0.001,0.001,179,65,0.001,84,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1005,11.918,24.417,184.69,319.2262,1791,665,325,568,557,0.001,0.001,354,151,1483,796,0.001,213,770,294,0.001,267,0.001,0.001,451,0.001,0.001,603,253,362,342,0.001,0.001,463,0.001,0.001,208,0.001,0.001,377,192,0.001,1127,319,244,494,229,2973,441,241,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1808,11.542,24.299,183.84,319.2263,584,641,0.001,0.001,0.001,192,0.001,520,0.001,0.001,1106,0.001,0.001,1193,456,0.001,0.001,0.001,0.001,590,0.001,0.001,344,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,282,118,0.001,553,0.001,0.001,0.001,0.001,729,644,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1827,11.438,24.343,184.13,319.2264,499,587,310,0.001,584,253,0.001,428,223,436,0.001,0.001,0.001,0.001,494,0.001,183,161,0.001,371,180,0.001,344,278,0.001,178,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,523,215,0.001,0.001,107,548,587,376,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
2210,11.578,24.198,183.08,319.2265,0.001,0.001,319,0.001,0.001,0.001,0.001,0.001,0.001,341,1192,0.001,310,1042,0.001,291,0.001,0.001,0.001,418,0.001,0.001,366,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1608,0.001,0.001,0.001,0.001,0.001,0.001,121,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1824,13.626,24.03,181.71,319.2299,177,236,197,261,299,0.001,206,0.001,231,230,0.001,0.001,0.001,240,232,0.001,221,0.001,183,256,272,248,0.001,274,0.001,0.001,0.001,247,0.001,0.001,237,207,232,213,331,301,210,299,315,171,243,263,267,281,288,165,113,165,176,150,156,101,0.001,0.001
799,13.489,24.179,182.82,319.2303,0.001,309,635,0.001,0.001,915,0.001,469,917,0.001,530,0.001,0.001,0.001,911,340,537,1300,325,515,1317,0.001,616,1159,398,461,948,0.001,537,1370,0.001,0.001,1104,0.001,634,1151,0.001,662,1340,0.001,0.001,1212,0.001,488,1197,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1981,13.571,24.064,181.95,319.2304,0.001,0.001,0.001,0.001,478,247,264,373,0.001,252,535,0.001,294,0.001,0.001,204,0.001,225,345,434,0.001,299,290,0.001,169,303,233,345,260,273,256,0.001,0.001,230,454,0.001,0.001,0.001,0.001,0.001,0.001,0.001,257,0.001,0.001,369,308,271,183,0.001,0.001,0.001,0.001,0.001
278,13.334,25.267,191.06,319.2306,817,1207,550,1363,1670,609,1186,1765,875,1497,2122,0.001,1038,2136,802,2274,2321,1752,2254,2519,960,2798,3039,1599,2087,2716,790,2446,2627,1225,1538,1834,662,1882,1996,746,1906,2593,819,1646,1424,633,2026,2359,1477,330,283,287,328,333,350,188,0.001,189
6221,3.637,22.479,170.05,321.0835,0.001,0.001,0.001,57,0.001,0.001,111,0.001,0.001,109,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,77,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,161,0.001,0.001,0.001,0.001,0.001,127,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
4589,4.08,22.45,169.76,321.0836,0.001,0.001,0.001,0.001,0.001,0.001,185,0.001,0.001,182,0.001,0.001,80,0.001,0.001,199,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,124,0.001,0.001,202,0.001,0.001,96,0.001,0.001,261,0.001,0.001,0.001,0.001,0.001,236,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1459,0.231,21.363,161.55,321.0933,0.001,839,0.001,0.001,419,0.001,0.001,358,0.001,0.001,592,0.001,0.001,687,0.001,0.001,758,0.001,0.001,811,0.001,0.001,710,0.001,0.001,774,0.001,0.001,811,0.001,0.001,619,0.001,0.001,782,0.001,0.001,852,0.001,0.001,758,0.001,0.001,732,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5840,7.074,23.452,177.27,321.101,103,0.001,0.001,70,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,90,0.001,0.001,102,0.001,0.001,78,0.001,0.001,116,0.001,0.001,99,0.001,0.001,73,0.001,0.001,0.001,0.001,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
4610,5.267,23.401,176.95,321.1696,0.001,0.001,0.001,0.001,0.001,0.001,150,0.001,0.001,92,0.001,0.001,185,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,129,0.001,0.001,0.001,0.001,0.001,215,0.001,0.001,182,0.001,0.001,176,0.001,0.001,425,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
6526,7.495,24.88,187.95,321.2061,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,79,0.001,0.001,79,0.001,0.001,0.001,56,0.001,0.001,67,0.001,74,65,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
694,13.434,23.979,181.28,321.2098,0.001,765,307,557,1113,1046,294,1110,605,647,1031,0.001,0.001,676,522,847,1452,445,0.001,912,242,222,1085,377,214,1667,356,0.001,495,376,0.001,629,410,564,793,659,246,1505,571,0.001,1262,561,358,1147,639,117,174,370,807,845,778,0.001,65,0.001
1949,11.873,24.334,184.07,321.2421,298,629,275,0.001,406,168,0.001,0.001,0.001,158,1153,0.001,0.001,940,400,0.001,200,108,0.001,687,209,0.001,244,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,459,0.001,0.001,0.001,0.001,0.001,545,280,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1853,11.779,24.411,184.66,321.2422,451,691,284,0.001,413,0.001,0.001,0.001,0.001,170,1160,0.001,0.001,1073,407,0.001,0.001,0.001,0.001,794,213,0.001,241,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,569,0.001,0.001,0.001,0.001,447,531,307,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
4693,11.522,24.928,188.47,321.2782,0.001,0.001,0.001,0.001,0.001,0.001,211,0.001,0.001,103,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,357,0.001,0.001,0.001,0.001,0.001,332,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,263,0.001,0.001,224,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5016,11.519,25.693,194.32,321.2784,0.001,0.001,0.001,95,0.001,0.001,260,0.001,0.001,84,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,305,0.001,0.001,0.001,0.001,0.001,283,0.001,0.001,0.001,0.001,0.001,237,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1023,12.828,24.483,185.08,321.2789,0.001,0.001,1061,0.001,0.001,861,0.001,0.001,745,0.001,0.001,0.001,0.001,0.001,1077,0.001,0.001,1057,0.001,0.001,1355,0.001,0.001,1273,0.001,0.001,1451,0.001,0.001,1552,0.001,0.001,1241,0.001,0.001,1775,0.001,0.001,904,0.001,0.001,1183,0.001,0.001,1644,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5476,13.267,24.433,184.68,321.3147,0.001,0.001,77,0.001,0.001,72,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,168,0.001,0.001,138,0.001,0.001,137,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,151,0.001,0.001,0.001,0.001,0.001,92,0.001,0.001,161,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
305,8.301,17.515,132.48,321.9886,2596,620,910,2012,863,780,2677,892,763,2482,901,0.001,2145,971,761,3404,1079,1081,3186,1013,844,3302,1011,1021,2437,716,964,2925,849,1266,2176,749,883,2580,937,750,2665,1045,879,2729,1139,1027,2009,1028,1136,837,826,907,0.001,0.001,171,634,1327,1711
4565,0.975,23.009,173.91,322.0592,0.001,0.001,96,0.001,0.001,0.001,0.001,0.001,0.001,103,0.001,0.001,128,0.001,0.001,110,0.001,0.001,138,0.001,95,110,0.001,89,0.001,0.001,0.001,133,0.001,0.001,0.001,0.001,171,0.001,0.001,143,0.001,0.001,0.001,0.001,0.001,153,117,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
6485,10.266,21.025,158.87,322.9994,0.001,72,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,71,0.001,0.001,0.001,0.001,0.001,0.001,59,53,0.001,83,53,75,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,57,0.001,0.001,0.001,0.001,0.001,0.001
6212,13.38,24.046,181.89,323.1523,53,0.001,0.001,0.001,54,70,0.001,0.001,75,0.001,55,0.001,54,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,71,0.001,0.001,86,66,0.001,0.001,0.001,0.001,0.001,0.001,0.001,60,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
