ID,RT,DT,CCS,m/z,Abundance,Z,Ions,Freq.,Q Score,Sat.,Mark,RT,DT,CCS,m/z,Abundance,RSD,Freq.,RT,DT,CCS,m/z,Abundance,RSD,Freq.,RT,DT,CCS,m/z,Log2(A1/A2),Expression,Diff.Score,11 2286 - Serum.d.DeMP, 12 2286 - Mitra.d.DeMP, 13 2286 - DBS.d.DeMP,Blank 1.d,Blank 2.d,Blank 3.d
11197,11.287,29.959,222.06,517.2367,18,-1,1,1,36.1,,FALSE,11.287,29.959,222.06,517.2367,18,1.73,1,,,,,0,,0,,,,,16,up,62.61,53,0.001,0.001,0.001,0.001,0.001
9900,14.001,30.292,224.53,517.2528,26,-1,1,1,32.8,,FALSE,14.001,30.292,224.53,517.2528,26,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,77,0.001,0.001,0.001,0.001
7464,15.994,30.155,223.51,517.2535,44,-1,1,1,62.9,,FALSE,15.994,30.155,223.51,517.2535,44,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,131,0.001,0.001,0.001
2996,14.214,30.225,224.03,517.2536,155,-1,1,3,89.8,,FALSE,14.214,30.225,224.03,517.2536,155,0.08,3,,,,,0,,0,,,,,16,up,99.997,159,141,165,0.001,0.001,0.001
6007,14.51,30.325,224.77,517.2536,60,-1,1,1,78.5,,FALSE,14.51,30.325,224.77,517.2536,60,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,181,0.001,0.001,0.001
9149,16.136,30.158,223.53,517.2541,30,-1,1,1,60.1,,FALSE,16.136,30.158,223.53,517.2541,30,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,90,0.001,0.001,0.001
9091,16.211,30.201,223.85,517.2551,31,-1,1,1,32.4,,FALSE,16.211,30.201,223.85,517.2551,31,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,92,0.001,0.001,0.001
414,14.411,30.147,223.45,517.2552,1723,-1,3,3,100,,FALSE,14.411,30.147,223.45,517.2552,1723,0.58,3,,,,,0,,0,,,,,16,up,96.022,2767,1611,790,0.001,0.001,0.001
3609,10.026,30.877,228.86,517.2825,122,-1,2,1,83.4,,FALSE,10.026,30.877,228.86,517.2825,122,1.73,1,,,,,0,,0,,,,,16,up,62.61,365,0.001,0.001,0.001,0.001,0.001
4431,9.571,30.359,225.03,517.2827,92,-1,2,1,36.5,,FALSE,9.571,30.359,225.03,517.2827,92,1.73,1,,,,,0,,0,,,,,16,up,62.61,277,0.001,0.001,0.001,0.001,0.001
1713,9.698,30.283,224.46,517.283,321,-1,2,1,100,,FALSE,9.698,30.283,224.46,517.283,321,1.73,1,,,,,0,,0,,,,,16,up,62.61,964,0.001,0.001,0.001,0.001,0.001
7353,9.309,30.08,222.95,517.2998,45,-1,1,1,61.5,,FALSE,9.309,30.08,222.95,517.2998,45,1.73,1,,,,,0,,0,,,,,16,up,62.61,135,0.001,0.001,0.001,0.001,0.001
2147,13.873,30.275,224.4,517.3034,241,-1,2,1,100,,FALSE,13.873,30.275,224.4,517.3034,241,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,722,0.001,0.001,0.001,0.001
3291,14.036,29.982,222.23,517.316,137,-1,2,1,100,,FALSE,14.036,29.982,222.23,517.316,137,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,410,0.001,0.001,0.001
8149,15.178,30.929,229.24,517.3484,38,-1,1,1,96.7,,FALSE,15.178,30.929,229.24,517.3484,38,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,113,0.001,0.001,0.001,0.001
7966,15.795,30.951,229.41,517.37,39,-1,1,1,52.6,,FALSE,15.795,30.951,229.41,517.37,39,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,117,0.001,0.001,0.001
4145,15.819,33.883,251.14,517.3705,101,-1,1,2,84.2,,FALSE,15.819,33.883,251.14,517.3705,101,0.93,2,,,,,0,,0,,,,,16,up,86.297,0.001,186,116,0.001,0.001,0.001
9858,13.773,30.546,226.41,517.386,26,-1,1,1,80.8,,FALSE,13.773,30.546,226.41,517.386,26,1.73,1,,,,,0,,0,,,,,16,up,62.61,78,0.001,0.001,0.001,0.001,0.001
8869,14.419,32.094,237.88,517.3868,32,-1,1,1,54.5,,FALSE,14.419,32.094,237.88,517.3868,32,1.73,1,,,,,0,,0,,,,,16,up,62.61,97,0.001,0.001,0.001,0.001,0.001
6434,14.36,32.284,239.28,517.387,55,-1,1,1,34.9,,FALSE,14.36,32.284,239.28,517.387,55,1.73,1,,,,,0,,0,,,,,16,up,62.61,164,0.001,0.001,0.001,0.001,0.001
3429,13.88,31.998,237.17,517.3881,129,-1,1,2,84.3,,FALSE,13.88,31.998,237.17,517.3881,129,0.99,2,,,,,0,,0,,,,,16,up,84.495,256,132,0.001,0.001,0.001,0.001
2888,14.305,31.44,233.03,517.3883,164,-1,1,2,76.2,,FALSE,14.305,31.44,233.03,517.3883,164,1.12,2,,,,,0,,0,,,,,16,up,80.246,363,129,0.001,0.001,0.001,0.001
9145,13.441,31.883,236.31,517.3883,30,-1,1,1,39.1,,FALSE,13.441,31.883,236.31,517.3883,30,1.73,1,,,,,0,,0,,,,,16,up,62.61,90,0.001,0.001,0.001,0.001,0.001
5869,14.497,33.545,248.62,517.3884,62,-1,1,1,98.6,,FALSE,14.497,33.545,248.62,517.3884,62,1.73,1,,,,,0,,0,,,,,16,up,62.61,186,0.001,0.001,0.001,0.001,0.001
5574,13.743,32.075,237.74,517.3888,67,-1,1,1,72.8,,FALSE,13.743,32.075,237.74,517.3888,67,1.73,1,,,,,0,,0,,,,,16,up,62.61,201,0.001,0.001,0.001,0.001,0.001
8349,14.235,32.168,238.43,517.3888,36,-1,1,1,49.9,,FALSE,14.235,32.168,238.43,517.3888,36,1.73,1,,,,,0,,0,,,,,16,up,62.61,108,0.001,0.001,0.001,0.001,0.001
3717,13.584,31.374,232.54,517.3896,116,-1,2,1,77.2,,FALSE,13.584,31.374,232.54,517.3896,116,1.73,1,,,,,0,,0,,,,,16,up,62.61,349,0.001,0.001,0.001,0.001,0.001
6847,14.143,32.092,237.86,517.3896,50,-1,1,1,52.4,,FALSE,14.143,32.092,237.86,517.3896,50,1.73,1,,,,,0,,0,,,,,16,up,62.61,151,0.001,0.001,0.001,0.001,0.001
5333,13.038,33.049,244.95,517.3903,72,-1,2,1,97.2,,FALSE,13.038,33.049,244.95,517.3903,72,1.73,1,,,,,0,,0,,,,,16,up,62.61,215,0.001,0.001,0.001,0.001,0.001
11265,13.831,29.876,221.43,518.2149,17,-1,1,1,92.4,,FALSE,13.831,29.876,221.43,518.2149,17,1.73,1,,,,,0,,0,,,,,16,up,62.61,52,0.001,0.001,0.001,0.001,0.001
8105,14.49,30.306,224.62,518.2569,38,-1,1,1,64,,FALSE,14.49,30.306,224.62,518.2569,38,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,114,0.001,0.001,0.001,0.001
8726,13.873,32.154,238.31,518.2651,33,-1,1,1,53.1,,FALSE,13.873,32.154,238.31,518.2651,33,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,99,0.001,0.001,0.001
1793,14.576,30.936,229.29,518.2859,304,-1,2,3,98.1,,FALSE,14.576,30.936,229.29,518.2859,304,0.57,3,,,,,0,,0,,,,,16,up,96.215,331,462,120,0.001,0.001,0.001
4569,15.813,30.755,227.94,518.3603,89,-1,1,1,90.5,,FALSE,15.813,30.755,227.94,518.3603,89,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,268,0.001,0.001,0.001,0.001
1703,15.82,33.817,250.63,518.3688,324,-1,1,2,98.1,,FALSE,15.82,33.817,250.63,518.3688,324,0.95,2,,,,,0,,0,,,,,16,up,85.761,0.001,612,359,0.001,0.001,0.001
9964,13.739,32.388,240.04,518.3906,25,-1,1,1,41.4,,FALSE,13.739,32.388,240.04,518.3906,25,1.73,1,,,,,0,,0,,,,,16,up,62.61,76,0.001,0.001,0.001,0.001,0.001
3117,10.287,29.991,222.28,519.1483,147,-1,2,2,78.9,,FALSE,10.287,29.991,222.28,519.1483,147,0.93,2,,,,,0,,0,,,,,16,up,86.471,0.001,270,172,0.001,0.001,0.001
5013,10.411,29.997,222.32,519.1485,79,-1,1,2,40,,FALSE,10.411,29.997,222.32,519.1485,79,1.04,2,,,,,0,,0,,,,,16,up,82.883,73,0.001,164,0.001,0.001,0.001
11348,2.395,29.417,218.03,519.1485,17,-1,1,1,37.9,,FALSE,2.395,29.417,218.03,519.1485,17,1.73,1,,,,,0,,0,,,,,16,up,62.61,50,0.001,0.001,0.001,0.001,0.001
6706,6.383,29.195,216.37,519.1783,52,-1,1,1,36,,FALSE,6.383,29.195,216.37,519.1783,52,1.73,1,,,,,0,,0,,,,,16,up,62.61,155,0.001,0.001,0.001,0.001,0.001
7472,6.316,29.187,216.32,519.1804,44,-1,1,1,61.1,,FALSE,6.316,29.187,216.32,519.1804,44,1.73,1,,,,,0,,0,,,,,16,up,62.61,131,0.001,0.001,0.001,0.001,0.001
10561,11.519,29.883,221.47,519.1888,22,-1,1,1,99.4,,FALSE,11.519,29.883,221.47,519.1888,22,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,65,0.001,0.001,0.001,0.001
6629,13.76,29.766,220.61,519.2225,52,-1,1,2,52.2,,FALSE,13.76,29.766,220.61,519.2225,52,0.9,2,,,,,0,,0,,,,,16,up,87.39,91,0.001,66,0.001,0.001,0.001
10343,10.446,29.898,221.58,519.2382,23,-1,1,1,49.5,,FALSE,10.446,29.898,221.58,519.2382,23,1.73,1,,,,,0,,0,,,,,16,up,62.61,69,0.001,0.001,0.001,0.001,0.001
2954,12.319,30.096,223.05,519.2613,158,-1,1,3,88,,FALSE,12.319,30.096,223.05,519.2613,158,0.5,3,,,,,0,,0,,,,,16,up,97.426,100,248,126,0.001,0.001,0.001
8908,14.511,30.482,225.91,519.2687,32,-1,1,1,93.1,,FALSE,14.511,30.482,225.91,519.2687,32,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,95,0.001,0.001,0.001
1640,14.892,30.499,226.04,519.2694,340,-1,2,3,99.4,,FALSE,14.892,30.499,226.04,519.2694,340,0.76,3,,,,,0,,0,,,,,16,up,91.448,131,630,259,0.001,0.001,0.001
1252,14.638,30.505,226.08,519.2698,472,-1,3,2,93.7,,FALSE,14.638,30.505,226.08,519.2698,472,1.32,2,,,,,0,,0,,,,,16,up,73.934,1181,236,0.001,0.001,0.001,0.001
364,14.949,30.517,226.17,519.2709,1983,-1,3,3,100,,FALSE,14.949,30.517,226.17,519.2709,1983,0.24,3,,,,,0,,0,,,,,16,up,99.805,2349,2155,1445,0.001,0.001,0.001
5980,14.448,30.705,227.56,519.3178,61,-1,1,1,89.9,,FALSE,14.448,30.705,227.56,519.3178,61,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,182,0.001,0.001,0.001,0.001
1381,14.459,30.5,226.05,519.3275,423,-1,3,1,100,,FALSE,14.459,30.5,226.05,519.3275,423,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,1268,0.001,0.001,0.001
2573,16.191,32.829,243.3,519.3491,190,-1,2,3,100,,FALSE,16.191,32.829,243.3,519.3491,190,0.86,3,,,,,0,,0,,,,,16,up,88.682,84,378,109,0.001,0.001,0.001
942,15.82,33.882,251.1,519.3662,666,-1,1,2,97.2,,FALSE,15.82,33.882,251.1,519.3662,666,0.97,2,,,,,0,,0,,,,,16,up,85.02,0.001,1295,703,0.001,0.001,0.001
11328,15.831,30.886,228.9,519.3684,17,-1,1,1,89.2,,FALSE,15.831,30.886,228.9,519.3684,17,1.73,1,,,,,0,,0,,,,,16,up,62.61,51,0.001,0.001,0.001,0.001,0.001
7357,16.176,30.996,229.72,519.3714,45,-1,1,2,80,,FALSE,16.176,30.996,229.72,519.3714,45,0.87,2,,,,,0,,0,,,,,16,up,88.369,69,0.001,66,0.001,0.001,0.001
6945,14.785,32.443,240.44,519.4033,49,-1,1,1,94.5,,FALSE,14.785,32.443,240.44,519.4033,49,1.73,1,,,,,0,,0,,,,,16,up,62.61,147,0.001,0.001,0.001,0.001,0.001
11306,14.04,32.358,239.81,519.4035,17,-1,1,1,36.7,,FALSE,14.04,32.358,239.81,519.4035,17,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,51,0.001,0.001,0.001,0.001
2215,14.22,32.152,238.28,519.4043,234,-1,2,2,50,,FALSE,14.22,32.152,238.28,519.4043,234,1.11,2,,,,,0,,0,,,,,16,up,80.523,514,187,0.001,0.001,0.001,0.001
2812,14.11,32.094,237.85,519.4043,170,-1,2,3,72.3,,FALSE,14.11,32.094,237.85,519.4043,170,0.5,3,,,,,0,,0,,,,,16,up,97.39,208,229,72,0.001,0.001,0.001
4300,14.491,32.173,238.44,519.4044,96,-1,1,2,38.1,,FALSE,14.491,32.173,238.44,519.4044,96,0.88,2,,,,,0,,0,,,,,16,up,87.9,160,128,0.001,0.001,0.001,0.001
4657,14.983,31.811,235.76,519.4045,88,-1,1,2,90.7,,FALSE,14.983,31.811,235.76,519.4045,88,0.96,2,,,,,0,,0,,,,,16,up,85.419,0.001,168,95,0.001,0.001,0.001
7300,5.425,30.551,226.42,520.1332,46,-1,1,1,87.1,,FALSE,5.425,30.551,226.42,520.1332,46,1.73,1,,,,,0,,0,,,,,16,up,62.61,137,0.001,0.001,0.001,0.001,0.001
8386,2.559,29.112,215.75,520.1673,36,-1,1,1,42.5,,FALSE,2.559,29.112,215.75,520.1673,36,1.73,1,,,,,0,,0,,,,,16,up,62.61,107,0.001,0.001,0.001,0.001,0.001
6481,14.41,30.177,223.64,520.2267,54,-1,1,2,58.2,,FALSE,14.41,30.177,223.64,520.2267,54,0.9,2,,,,,0,,0,,,,,16,up,87.214,95,67,0.001,0.001,0.001,0.001
3379,12.302,29.772,220.64,520.2559,132,-1,1,2,90.4,,FALSE,12.302,29.772,220.64,520.2559,132,1.31,2,,,,,0,,0,,,,,16,up,74.261,329,0.001,68,0.001,0.001,0.001
2469,13.924,30.455,225.7,520.3031,202,-1,1,3,86.6,,FALSE,13.924,30.455,225.7,520.3031,202,0.19,3,,,,,0,,0,,,,,16,up,99.925,235,161,211,0.001,0.001,0.001
9384,14.41,30.736,227.78,520.3394,29,-1,1,1,39.3,,FALSE,14.41,30.736,227.78,520.3394,29,1.73,1,,,,,0,,0,,,,,16,up,62.61,86,0.001,0.001,0.001,0.001,0.001
753,15.821,33.998,251.95,520.3651,870,-1,1,2,97.5,,FALSE,15.821,33.998,251.95,520.3651,870,1.03,2,,,,,0,,0,,,,,16,up,83.262,0.001,1788,823,0.001,0.001,0.001
6919,16.454,31.063,230.21,520.3772,49,-1,1,2,62.1,,FALSE,16.454,31.063,230.21,520.3772,49,0.87,2,,,,,0,,0,,,,,16,up,88.207,79,69,0.001,0.001,0.001,0.001
11104,14.461,32.416,240.23,520.4061,18,-1,1,1,31.4,,FALSE,14.461,32.416,240.23,520.4061,18,1.73,1,,,,,0,,0,,,,,16,up,62.61,55,0.001,0.001,0.001,0.001,0.001
11015,13.962,32.383,239.98,520.4073,19,-1,1,1,37.6,,FALSE,13.962,32.383,239.98,520.4073,19,1.73,1,,,,,0,,0,,,,,16,up,62.61,57,0.001,0.001,0.001,0.001,0.001
964,12.588,26.932,199.6,521.0444,648,-1,4,2,100,,FALSE,12.588,26.932,199.6,521.0444,648,0.88,2,,,,,0,,0,,,,,16,up,87.922,0.001,867,1078,0.001,0.001,0.001
10740,6.234,29.976,222.14,521.2009,21,-1,1,1,83.2,,FALSE,6.234,29.976,222.14,521.2009,21,1.73,1,,,,,0,,0,,,,,16,up,62.61,62,0.001,0.001,0.001,0.001,0.001
11013,10.445,30.779,228.09,521.2072,19,-1,1,1,31,,FALSE,10.445,30.779,228.09,521.2072,19,1.73,1,,,,,0,,0,,,,,16,up,62.61,57,0.001,0.001,0.001,0.001,0.001
5973,14.337,29.978,222.15,521.2404,61,-1,1,2,75.7,,FALSE,14.337,29.978,222.15,521.2404,61,0.93,2,,,,,0,,0,,,,,16,up,86.504,111,0.001,71,0.001,0.001,0.001
2860,12.297,29.755,220.5,521.2541,166,-1,2,2,92.9,,FALSE,12.297,29.755,220.5,521.2541,166,0.92,2,,,,,0,,0,,,,,16,up,86.772,299,198,0.001,0.001,0.001,0.001
6960,11.536,30.235,224.06,521.2549,49,-1,1,2,84.4,,FALSE,11.536,30.235,224.06,521.2549,49,0.87,2,,,,,0,,0,,,,,16,up,88.298,77,70,0.001,0.001,0.001,0.001
4059,15.021,30.061,222.77,521.3021,104,-1,2,1,100,,FALSE,15.021,30.061,222.77,521.3021,104,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,311,0.001,0.001,0.001
593,15.822,33.991,251.88,521.3619,1172,-1,3,2,99,,FALSE,15.822,33.991,251.88,521.3619,1172,1.01,2,,,,,0,,0,,,,,16,up,83.874,0.001,2366,1151,0.001,0.001,0.001
11368,15.759,31.32,232.1,521.3817,17,-1,1,1,43.8,,FALSE,15.759,31.32,232.1,521.3817,17,1.73,1,,,,,0,,0,,,,,16,up,62.61,50,0.001,0.001,0.001,0.001,0.001
481,15.549,31.373,232.49,521.3857,1453,-1,3,3,100,,FALSE,15.549,31.373,232.49,521.3857,1453,0.23,3,,,,,0,,0,,,,,16,up,99.844,1342,1823,1195,0.001,0.001,0.001
6888,14.257,32.42,240.24,521.4193,50,-1,1,1,30.7,,FALSE,14.257,32.42,240.24,521.4193,50,1.73,1,,,,,0,,0,,,,,16,up,62.61,149,0.001,0.001,0.001,0.001,0.001
3008,14.609,32.485,240.73,521.4194,154,-1,2,2,59.1,,FALSE,14.609,32.485,240.73,521.4194,154,1.41,2,,,,,0,,0,,,,,16,up,71.391,402,0.001,60,0.001,0.001,0.001
2724,14.703,32.358,239.79,521.4202,177,-1,1,1,53.2,,FALSE,14.703,32.358,239.79,521.4202,177,1.73,1,,,,,0,,0,,,,,16,up,62.61,532,0.001,0.001,0.001,0.001,0.001
4211,15.082,31.728,235.11,521.4202,98,-1,1,2,82,,FALSE,15.082,31.728,235.11,521.4202,98,0.87,2,,,,,0,,0,,,,,16,up,88.256,139,156,0.001,0.001,0.001,0.001
1568,14.805,32.173,238.42,521.4203,356,-1,2,3,93.4,,FALSE,14.805,32.173,238.42,521.4203,356,0.73,3,,,,,0,,0,,,,,16,up,92.397,580,417,72,0.001,0.001,0.001
4366,14.468,32.387,240,521.4203,94,-1,1,1,43.6,,FALSE,14.468,32.387,240,521.4203,94,1.73,1,,,,,0,,0,,,,,16,up,62.61,282,0.001,0.001,0.001,0.001,0.001
5193,4.661,28.816,213.54,522.1887,75,-1,1,1,75.5,,FALSE,4.661,28.816,213.54,522.1887,75,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,224,0.001,0.001,0.001
4302,5.583,28.896,214.13,522.1906,96,-1,1,1,51.1,,FALSE,5.583,28.896,214.13,522.1906,96,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,288,0.001,0.001,0.001
6647,5.997,30.254,224.19,522.238,52,-1,1,1,96.5,,FALSE,5.997,30.254,224.19,522.238,52,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,157,0.001,0.001,0.001
8508,5.991,29.157,216.07,522.2389,35,-1,1,1,73,,FALSE,5.991,29.157,216.07,522.2389,35,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,104,0.001,0.001,0.001
7938,5.075,30.162,223.5,522.2391,39,-1,1,1,55.3,,FALSE,5.075,30.162,223.5,522.2391,39,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,118,0.001,0.001,0.001
7508,14.97,30.588,226.66,522.2433,43,-1,1,1,43.4,,FALSE,14.97,30.588,226.66,522.2433,43,1.73,1,,,,,0,,0,,,,,16,up,62.61,130,0.001,0.001,0.001,0.001,0.001
9673,14.778,30.646,227.09,522.2473,27,-1,1,1,35.6,,FALSE,14.778,30.646,227.09,522.2473,27,1.73,1,,,,,0,,0,,,,,16,up,62.61,81,0.001,0.001,0.001,0.001,0.001
5876,11.529,30.239,224.08,522.2514,62,-1,1,2,47.4,,FALSE,11.529,30.239,224.08,522.2514,62,0.91,2,,,,,0,,0,,,,,16,up,87.077,0.001,110,76,0.001,0.001,0.001
6438,15.169,31.365,232.42,522.2754,55,-1,1,1,71.1,,FALSE,15.169,31.365,232.42,522.2754,55,1.73,1,,,,,0,,0,,,,,16,up,62.61,164,0.001,0.001,0.001,0.001,0.001
1668,13.724,30.314,224.63,522.2831,333,-1,2,2,99.2,,FALSE,13.724,30.314,224.63,522.2831,333,1.1,2,,,,,0,,0,,,,,16,up,80.958,0.001,726,274,0.001,0.001,0.001
1947,13.831,30.528,226.22,522.2831,274,-1,2,2,98.8,,FALSE,13.831,30.528,226.22,522.2831,274,1.3,2,,,,,0,,0,,,,,16,up,74.696,0.001,676,146,0.001,0.001,0.001
6617,15.731,34.365,254.64,522.3185,53,-1,1,1,45.2,,FALSE,15.731,34.365,254.64,522.3185,53,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,158,0.001,0.001,0.001,0.001
2977,14.501,30.872,228.77,522.3204,156,-1,2,2,88.2,,FALSE,14.501,30.872,228.77,522.3204,156,0.87,2,,,,,0,,0,,,,,16,up,88.374,239,230,0.001,0.001,0.001,0.001
6449,14.938,31.048,230.07,522.3557,54,-1,1,2,66.3,,FALSE,14.938,31.048,230.07,522.3557,54,0.94,2,,,,,0,,0,,,,,16,up,86.163,101,62,0.001,0.001,0.001,0.001
7408,14.801,32.113,237.96,522.4227,45,-1,1,1,45.4,,FALSE,14.801,32.113,237.96,522.4227,45,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,134,0.001,0.001,0.001,0.001
8399,14.702,32.285,239.24,522.4234,36,-1,1,1,39.5,,FALSE,14.702,32.285,239.24,522.4234,36,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,107,0.001,0.001,0.001,0.001
9476,6.163,29.813,220.91,523.1125,28,-1,1,1,68.6,,FALSE,6.163,29.813,220.91,523.1125,28,1.73,1,,,,,0,,0,,,,,16,up,62.61,84,0.001,0.001,0.001,0.001,0.001
7676,12.782,30.723,227.65,523.1566,42,-1,1,2,58.6,,FALSE,12.782,30.723,227.65,523.1566,42,0.9,2,,,,,0,,0,,,,,16,up,87.19,0.001,52,74,0.001,0.001,0.001
3575,4.655,28.797,213.38,523.1861,123,-1,3,1,92.7,,FALSE,4.655,28.797,213.38,523.1861,123,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,369,0.001,0.001,0.001
3652,5.581,28.85,213.78,523.1874,120,-1,3,1,62.8,,FALSE,5.581,28.85,213.78,523.1874,120,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,360,0.001,0.001,0.001
2095,8.895,29.587,219.24,523.2059,250,-1,3,1,100,,FALSE,8.895,29.587,219.24,523.2059,250,1.73,1,,,,,0,,0,,,,,16,up,62.61,749,0.001,0.001,0.001,0.001,0.001
7644,4.906,29.679,219.92,523.2191,42,-1,1,1,61.9,,FALSE,4.906,29.679,219.92,523.2191,42,1.73,1,,,,,0,,0,,,,,16,up,62.61,126,0.001,0.001,0.001,0.001,0.001
7061,5.073,30.093,222.99,523.2349,48,-1,1,1,69.8,,FALSE,5.073,30.093,222.99,523.2349,48,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,143,0.001,0.001,0.001
5334,5.997,30.247,224.12,523.2359,72,-1,1,1,50.6,,FALSE,5.997,30.247,224.12,523.2359,72,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,215,0.001,0.001,0.001
8390,11.529,30.386,225.15,523.2473,36,-1,1,1,72.4,,FALSE,11.529,30.386,225.15,523.2473,36,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,107,0.001,0.001,0.001,0.001
9544,12.301,29.618,219.46,523.2528,28,-1,1,1,80.8,,FALSE,12.301,29.618,219.46,523.2528,28,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,83,0.001,0.001,0.001,0.001
4914,14.883,30.21,223.85,523.2557,81,-1,1,3,73.4,,FALSE,14.883,30.21,223.85,523.2557,81,0.27,3,,,,,0,,0,,,,,16,up,99.707,93,56,94,0.001,0.001,0.001
4276,15.306,33.846,250.79,523.2627,97,-1,1,1,95.4,,FALSE,15.306,33.846,250.79,523.2627,97,1.73,1,,,,,0,,0,,,,,16,up,62.61,290,0.001,0.001,0.001,0.001,0.001
3111,12.85,30.321,224.68,523.3092,147,-1,1,2,96.6,,FALSE,12.85,30.321,224.68,523.3092,147,0.87,2,,,,,0,,0,,,,,16,up,88.336,0.001,213,229,0.001,0.001,0.001
10500,15.129,30.53,226.22,523.3092,22,-1,1,1,43.4,,FALSE,15.129,30.53,226.22,523.3092,22,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,66,0.001,0.001,0.001,0.001
2581,15.729,34.373,254.69,523.3179,190,-1,3,2,90.7,,FALSE,15.729,34.373,254.69,523.3179,190,1.02,2,,,,,0,,0,,,,,16,up,83.591,0.001,386,183,0.001,0.001,0.001
8505,14.775,32.785,242.93,523.4354,35,-1,1,1,62,,FALSE,14.775,32.785,242.93,523.4354,35,1.73,1,,,,,0,,0,,,,,16,up,62.61,104,0.001,0.001,0.001,0.001,0.001
602,2.591,23.071,337.57,523.7258,1151,-2,4,1,100,,FALSE,2.591,23.071,337.57,523.7258,1151,1.73,1,,,,,0,,0,,,,,16,up,62.61,3453,0.001,0.001,0.001,0.001,0.001
881,4.408,33.488,248.13,524.1241,723,-1,2,3,100,,FALSE,4.408,33.488,248.13,524.1241,723,0.97,3,,,,,0,,0,,,,,16,up,85.137,1530,367,271,0.001,0.001,0.001
7424,6.977,30.055,222.69,524.2482,44,-1,1,1,76.8,,FALSE,6.977,30.055,222.69,524.2482,44,1.73,1,,,,,0,,0,,,,,16,up,62.61,133,0.001,0.001,0.001,0.001,0.001
8380,13.723,29.902,221.56,524.278,36,-1,2,1,52.7,,FALSE,13.723,29.902,221.56,524.278,36,1.73,1,,,,,0,,0,,,,,16,up,62.61,107,0.001,0.001,0.001,0.001,0.001
336,13.89,29.894,221.5,524.2788,2217,-1,3,3,100,,FALSE,13.89,29.894,221.5,524.2788,2217,1.27,3,,,,,0,,0,,,,,16,up,75.587,5441,963,248,0.001,0.001,0.001
972,14.151,30.631,226.96,524.2989,644,-1,2,2,100,,FALSE,14.151,30.631,226.96,524.2989,644,1.33,2,,,,,0,,0,,,,,16,up,73.662,0.001,1617,314,0.001,0.001,0.001
118,14.34,30.806,228.26,524.3008,7364,-1,3,2,100,,FALSE,14.34,30.806,228.26,524.3008,7364,1.34,2,,,,,0,,0,,,,,16,up,73.327,0.001,18606,3485,0.001,0.001,0.001
10841,14.673,30.634,226.98,524.3025,20,-1,1,1,78.1,,FALSE,14.673,30.634,226.98,524.3025,20,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,60,0.001,0.001,0.001,0.001
10934,14.982,30.604,226.76,524.3325,19,-1,1,1,40.9,,FALSE,14.982,30.604,226.76,524.3325,19,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,58,0.001,0.001,0.001,0.001
2357,14.561,32.027,237.3,524.3355,215,-1,1,2,99.2,,FALSE,14.561,32.027,237.3,524.3355,215,0.97,2,,,,,0,,0,,,,,16,up,85.068,418,228,0.001,0.001,0.001,0.001
5225,13.697,22.397,165.97,524.9651,74,-1,1,2,66.2,,FALSE,13.697,22.397,165.97,524.9651,74,1.07,2,,,,,0,,0,,,,,16,up,82.046,0.001,157,65,0.001,0.001,0.001
